user_id,Recency,frequency,monetory,cluster
1.5159156254555758e+18,6,2,879.55,1
1.5159156254984207e+18,6,2,1064.77,1
1.5159156254984223e+18,6,8,3459.97,1
1.5159156255130842e+18,6,2,45.56,1
1.5159156254984292e+18,6,3,1272.85,1
1.515915625493562e+18,6,1,64.79,1
1.5159156254984346e+18,6,6,2531.92,1
1.5159156254737644e+18,6,1,174.28,1
1.5159156254845983e+18,6,1,4.61,1
1.5159156254508593e+18,6,1,201.37,1
1.5159156254799122e+18,6,2,162.0,1
1.5159156254984722e+18,6,1,201.37,1
1.5159156254568038e+18,6,1,203.68,1
1.5159156254982607e+18,6,18,6419.720000000001,1
1.515915625498531e+18,6,3,1822.51,1
1.5159156254985324e+18,6,4,1666.56,1
1.5159156254980577e+18,6,2,131.9,1
1.515915625464496e+18,6,1,242.8,1
1.5159156254981586e+18,6,2,1296.2,1
1.51591562549854e+18,6,2,249.89,1
1.515915625498519e+18,6,4,3478.88,1
1.5159156254932928e+18,6,1,231.46,1
1.5159156254985613e+18,6,3,2073.9700000000003,1
1.515915625463547e+18,6,2,347.18,1
1.5159156254985646e+18,6,2,485.6,1
1.515915625498448e+18,6,1,71.72,1
1.515915625498495e+18,6,1,23.13,1
1.515915625443298e+18,6,2,833.28,1
1.5159156254817288e+18,6,5,2360.5,1
1.5159156254612997e+18,6,3,1111.0500000000002,1
1.515915625498501e+18,6,1,69.86,1
1.5159156254986506e+18,6,2,544.63,1
1.5159156254986437e+18,6,3,1530.58,1
1.515915625468705e+18,6,1,416.64,1
1.5159156254513444e+18,6,4,1605.35,1
1.5159156254986703e+18,6,2,983.75,1
1.515915625498087e+18,6,1,69.4,1
1.5159156254983017e+18,6,10,5478.6,1
1.515915625465872e+18,6,3,416.61,1
1.515915625467151e+18,6,4,1195.9699999999998,1
1.5159156254986957e+18,6,1,41.64,1
1.5159156254986875e+18,6,3,367.99,1
1.515915625485294e+18,6,8,8512.71,1
1.515915625495793e+18,6,1,115.72,1
1.5159156254712092e+18,6,1,138.87,1
1.515915625471092e+18,6,1,34.47,1
1.5159156254859994e+18,6,2,717.05,1
1.5159156254984945e+18,6,1,347.2,1
1.5159156254987387e+18,6,1,231.23,1
1.515915625475137e+18,6,1,196.27,1
1.515915625498138e+18,6,3,1687.4299999999998,1
1.515915625455179e+18,6,1,24.28,1
1.515915625495122e+18,6,2,1064.76,1
1.515915625498557e+18,6,4,1245.05,1
1.5159156254979658e+18,6,1,231.23,1
1.5159156254982336e+18,6,7,1960.38,1
1.5159156254987866e+18,6,1,162.01,1
1.5159156254987884e+18,6,1,138.87,1
1.5159156254987876e+18,6,1,370.35,1
1.515915625481626e+18,6,5,1020.51,1
1.5159156254987955e+18,6,1,110.86,1
1.5159156254986836e+18,6,3,763.81,1
1.5159156254988104e+18,6,4,2823.98,1
1.51591562549881e+18,6,4,4081.36,1
1.5159156254577472e+18,6,4,1701.29,1
1.5159156254987932e+18,6,1,37.01,1
1.515915625442665e+18,6,5,2145.7200000000003,1
1.5159156254700378e+18,6,1,532.38,1
1.515915625498831e+18,6,1,65.92,1
1.5159156254988268e+18,6,3,508.73,1
1.5159156254986312e+18,6,1,101.83,1
1.5159156254848837e+18,6,1,412.01,1
1.5159156254662418e+18,6,1,69.19,1
1.5159156254988529e+18,6,4,1608.0200000000002,1
1.515915625498839e+18,6,1,231.23,1
1.5159156254988634e+18,6,3,313.59000000000003,1
1.5159156254420838e+18,6,1,231.44,1
1.5159156254988751e+18,6,2,405.05,1
1.5159156254817024e+18,6,1,64.79,1
1.5159156254988808e+18,6,1,567.08,1
1.5159156254988923e+18,6,1,740.49,1
1.515915625498893e+18,6,1,648.0999999999999,1
1.515915625498173e+18,6,27,4314.73,1
1.5159156254981755e+18,6,13,5155.29,1
1.5159156254806892e+18,6,1,208.31,1
1.5159156254984545e+18,6,5,2777.65,1
1.515915625498942e+18,6,3,1076.33,1
1.5159156254982484e+18,6,17,5166.610000000001,1
1.515915625498103e+18,6,6,3055.42,1
1.5159156254504847e+18,6,1,57.85,1
1.515915625498969e+18,6,3,520.77,1
1.515915625498972e+18,6,1,39.79,1
1.515915625495593e+18,6,1,57.85,1
1.5159156254988915e+18,6,2,597.1600000000001,1
1.5159156254703844e+18,6,2,1171.02,1
1.515915625498979e+18,6,3,552.46,1
1.515915625498201e+18,6,16,2657.63,1
1.5159156254540495e+18,6,2,27.74,1
1.5159156254990065e+18,6,3,281.63000000000005,1
1.515915625477769e+18,6,7,3018.13,1
1.5159156254990036e+18,6,3,395.76,1
1.5159156254959675e+18,6,1,532.38,1
1.515915625499024e+18,6,1,122.66,1
1.5159156254990305e+18,6,1,22.89,1
1.515915625478141e+18,6,1,277.75,1
1.5159156254990252e+18,6,2,1305.28,1
1.515915625495436e+18,6,1,532.38,1
1.515915625499038e+18,6,3,2129.56,1
1.5159156254721684e+18,6,2,532.36,1
1.515915625465972e+18,6,1,291.62,1
1.515915625468658e+18,6,1,208.31,1
1.5159156254812088e+18,6,2,58.98,1
1.515915625461621e+18,6,4,1482.53,1
1.5159156254982277e+18,6,13,4343.57,1
1.5159156254990515e+18,6,6,1517.18,1
1.5159156254990418e+18,6,3,1550.63,1
1.5159156254429937e+18,6,1,439.79,1
1.515915625498265e+18,6,9,4352.59,1
1.515915625468403e+18,6,3,1738.34,1
1.5159156254990666e+18,6,5,2406.82,1
1.515915625499065e+18,6,1,67.11,1
1.5159156254990618e+18,6,5,1761.4399999999998,1
1.5159156254518093e+18,6,2,45.78,1
1.5159156254966162e+18,6,3,655.9300000000001,1
1.5159156254620316e+18,6,1,1387.01,1
1.515915625499031e+18,6,1,208.31,1
1.5159156254990766e+18,6,6,3129.24,1
1.5159156254889334e+18,6,2,1759.22,1
1.515915625499079e+18,6,1,2115.67,1
1.515915625499078e+18,6,2,59.91,1
1.5159156254990807e+18,6,4,1202.0,1
1.5159156254990874e+18,6,2,275.19,1
1.5159156254991114e+18,6,1,196.27,1
1.5159156254990336e+18,6,1,437.48,1
1.5159156254991094e+18,6,2,879.35,1
1.5159156254991148e+18,6,1,300.9,1
1.5159156254498132e+18,6,3,2622.62,1
1.5159156254991214e+18,6,8,995.22,1
1.5159156254988332e+18,6,3,432.8,1
1.515915625451041e+18,6,3,567.05,1
1.5159156254954097e+18,6,1,1337.71,1
1.51591562549916e+18,6,4,601.9300000000001,1
1.5159156254501486e+18,6,1,9.24,1
1.5159156254991642e+18,6,1,145.81,1
1.515915625461648e+18,6,1,324.05,1
1.5159156254991608e+18,6,3,2031.82,1
1.5159156254849088e+18,6,1,254.61,1
1.5159156254525225e+18,6,2,185.14,1
1.5159156254413916e+18,6,2,2013.84,1
1.5159156254991836e+18,6,1,241.88,1
1.5159156254991808e+18,6,1,601.83,1
1.5159156254991877e+18,6,5,2217.48,1
1.5159156254987564e+18,6,3,2048.54,1
1.5159156254456512e+18,6,3,693.6899999999999,1
1.515915625499098e+18,6,2,159.4,1
1.51591562549296e+18,6,1,300.9,1
1.515915625464114e+18,6,1,30.07,1
1.5159156254603077e+18,6,1,208.31,1
1.5159156254982976e+18,6,16,6160.31,1
1.5159156254945708e+18,6,1,48.59,1
1.5159156254985728e+18,6,1,254.61,1
1.5159156254992689e+18,6,1,856.23,1
1.5159156254992773e+18,6,2,902.71,1
1.5159156254992768e+18,6,4,2754.42,1
1.515915625499277e+18,6,2,928.2,1
1.5159156254985618e+18,6,2,485.84,1
1.5159156254850537e+18,6,3,763.83,1
1.5159156254992852e+18,6,3,451.33,1
1.5159156254993037e+18,6,7,2990.52,1
1.5159156254516398e+18,6,1,289.33,1
1.5159156254991222e+18,6,1,11.55,1
1.5159156254993183e+18,6,1,34.7,1
1.5159156254993188e+18,6,4,1370.2800000000002,1
1.515915625486901e+18,6,4,3483.6800000000003,1
1.5159156254988352e+18,6,3,1226.73,1
1.515915625497126e+18,6,3,1925.34,1
1.515915625492615e+18,6,1,328.68,1
1.5159156254993329e+18,6,1,29.14,1
1.5159156254993398e+18,6,6,5339.46,1
1.5159156254743951e+18,6,2,648.1,1
1.515915625493374e+18,6,1,85.61,1
1.5159156254921313e+18,6,5,1805.42,1
1.5159156254993462e+18,6,5,1541.3200000000002,1
1.5159156254993482e+18,6,2,1398.33,1
1.5159156254933555e+18,6,1,416.64,1
1.515915625498875e+18,6,2,1851.34,1
1.5159156254992896e+18,6,2,2361.06,1
1.515915625471394e+18,6,1,85.63,1
1.515915625499378e+18,6,1,138.87,1
1.515915625470211e+18,6,1,520.79,1
1.515915625510938e+18,6,71,14942.45,3
1.5159156254992294e+18,6,1,23.13,1
1.5159156254625938e+18,6,1,277.75,1
1.515915625464155e+18,6,1,740.49,1
1.5159156254990528e+18,6,5,993.84,1
1.5159156254720466e+18,6,1,337.94,1
1.5159156254994066e+18,6,1,337.94,1
1.5159156254752676e+18,6,1,161.78,1
1.5159156254994186e+18,6,1,418.96,1
1.5159156254936315e+18,6,3,902.7,1
1.515915625497146e+18,6,2,467.31,1
1.515915625465939e+18,6,1,300.67,1
1.5159156254994647e+18,6,1,740.72,1
1.5159156254994762e+18,6,1,733.73,1
1.5159156254957594e+18,6,1,99.51,1
1.5159156254994785e+18,6,5,3732.74,1
1.5159156254817905e+18,6,5,420.01,1
1.5159156254737836e+18,6,1,856.46,1
1.515915625499488e+18,6,3,1344.58,1
1.5159156254982554e+18,6,32,9796.28,1
1.5159156254843543e+18,6,1,231.23,1
1.515915625499448e+18,6,1,462.94,1
1.5159156254995116e+18,6,1,347.2,1
1.5159156254563791e+18,6,1,84.44999999999999,1
1.5159156254995172e+18,6,1,601.83,1
1.5159156254995249e+18,6,1,203.68,1
1.5159156254995333e+18,6,2,1064.76,1
1.5159156254503137e+18,6,2,29.81,1
1.5159156254995725e+18,6,3,1075.84,1
1.5159156254993633e+18,6,2,370.32,1
1.515915625499588e+18,6,2,833.2900000000001,1
1.51591562549959e+18,6,6,3916.75,1
1.515915625474548e+18,6,1,242.8,1
1.5159156254937948e+18,6,1,61.3,1
1.515915625499599e+18,6,2,405.05,1
1.5159156254993623e+18,6,1,231.46,1
1.5159156254425646e+18,6,3,601.78,1
1.5159156254589164e+18,6,3,766.13,1
1.515915625455324e+18,6,1,113.4,1
1.5159156254996052e+18,6,3,1733.25,1
1.5159156254960576e+18,6,4,849.21,1
1.5159156254996268e+18,6,2,576.34,1
1.5159156254996298e+18,6,3,487.18,1
1.5159156254996324e+18,6,9,2614.41,1
1.5159156254982344e+18,6,24,7063.13,1
1.515915625497599e+18,6,1,763.87,1
1.5159156254996396e+18,6,1,61.09,1
1.5159156254515638e+18,6,1,175.9,1
1.515915625498591e+18,6,2,1851.34,1
1.515915625459739e+18,6,1,143.47,1
1.515915625499637e+18,6,5,816.91,1
1.5159156254996122e+18,6,5,1212.39,1
1.5159156254655378e+18,6,1,879.61,1
1.5159156254996503e+18,6,3,1200.85,1
1.515915625493384e+18,6,2,211.76,1
1.5159156254996628e+18,6,1,1387.01,1
1.5159156254945454e+18,6,1,155.07,1
1.515915625499686e+18,6,1,486.09,1
1.5159156254945306e+18,6,3,1492.98,1
1.5159156254982902e+18,6,6,1150.71,1
1.5159156254988273e+18,6,9,5626.439999999999,1
1.5159156254737142e+18,6,2,601.8,1
1.5159156254436977e+18,6,2,1712.92,1
1.5159156254996987e+18,6,1,717.54,1
1.515915625499711e+18,6,5,3715.16,1
1.5159156254997071e+18,6,2,659.44,1
1.5159156254821143e+18,6,12,2775.91,1
1.5159156254997146e+18,6,3,1578.61,1
1.515915625499715e+18,6,2,1249.95,1
1.515915625499694e+18,6,1,347.2,1
1.5159156254988695e+18,6,1,740.49,1
1.515915625499753e+18,6,3,504.1,1
1.5159156254834875e+18,6,1,0.02,1
1.5159156254967562e+18,6,1,24.49,1
1.515915625466944e+18,6,2,648.0999999999999,1
1.5159156254997796e+18,6,14,6888.32,1
1.5159156254997747e+18,6,3,342.22,1
1.5159156254998538e+18,6,2,281.9,1
1.515915625471379e+18,6,1,1387.01,1
1.5159156254998584e+18,6,3,791.58,1
1.515915625499642e+18,6,2,347.18,1
1.515915625499864e+18,6,1,30.3,1
1.5159156254998735e+18,6,1,208.31,1
1.5159156254470408e+18,6,1,166.64,1
1.5159156254793329e+18,6,3,3283.04,1
1.51591562546668e+18,6,1,779.05,1
1.5159156254998822e+18,6,2,1388.84,1
1.5159156254725358e+18,6,4,825.5500000000002,1
1.5159156254998935e+18,6,13,5741.43,1
1.5159156254998912e+18,6,1,925.67,1
1.515915625499878e+18,6,2,1030.05,1
1.5159156254999114e+18,6,4,828.14,1
1.5159156254999194e+18,6,4,1650.2999999999995,1
1.5159156254422976e+18,6,1,11.55,1
1.5159156254679498e+18,6,1,856.23,1
1.5159156254736358e+18,6,1,198.13,1
1.5159156254999306e+18,6,3,1712.67,1
1.5159156254999447e+18,6,5,2988.6800000000003,1
1.515915625499945e+18,6,3,1407.35,1
1.515915625499944e+18,6,1,277.75,1
1.5159156254469809e+18,6,3,466.37,1
1.5159156254604063e+18,6,1,347.18,1
1.5159156254997896e+18,6,1,856.23,1
1.5159156254838487e+18,6,1,497.66,1
1.515915625459416e+18,6,6,2030.89,1
1.5159156254999788e+18,6,2,4855.48,1
1.5159156254999137e+18,6,1,241.88,1
1.5159156255000197e+18,6,2,1967.08,1
1.515915625500019e+18,6,2,354.12,1
1.5159156254864015e+18,6,1,57.85,1
1.5159156254438244e+18,6,1,1962.64,1
1.5159156254733105e+18,6,4,517.9100000000001,1
1.5159156255000492e+18,6,1,20.81,1
1.515915625450411e+18,6,1,104.14,1
1.5159156254855414e+18,6,1,18.5,1
1.5159156255000305e+18,6,3,902.7,1
1.5159156254933742e+18,6,3,344.6,1
1.515915625487283e+18,6,2,101.8,1
1.5159156255001518e+18,6,1,208.31,1
1.5159156254994657e+18,6,1,1337.71,1
1.5159156255001523e+18,6,1,437.48,1
1.515915625499265e+18,6,3,483.6700000000001,1
1.5159156255001037e+18,6,1,289.33,1
1.515915625500163e+18,6,1,1212.94,1
1.515915625500166e+18,6,5,2250.06,1
1.5159156254414748e+18,6,2,11.06,1
1.5159156255001702e+18,6,2,346.69000000000005,1
1.51591562550018e+18,6,3,437.43,1
1.515915625447023e+18,6,1,166.64,1
1.5159156254820467e+18,6,1,2342.57,1
1.5159156254990008e+18,6,1,194.42,1
1.5159156254492716e+18,6,2,1166.59,1
1.5159156255001754e+18,6,1,856.23,1
1.5159156255001874e+18,6,1,300.9,1
1.515915625473395e+18,6,6,647.99,1
1.5159156255001882e+18,6,2,381.9,1
1.5159156254443338e+18,6,1,405.07,1
1.515915625500408e+18,6,1,159.68,1
1.5159156254982193e+18,6,17,3176.0,1
1.5159156255006052e+18,6,3,898.0799999999999,1
1.5159156254829975e+18,6,1,624.9300000000001,1
1.5159156255007544e+18,6,1,763.63,1
1.515915625457085e+18,6,1,69.42,1
1.515915625478211e+18,6,1,486.09,1
1.5159156255005947e+18,6,1,370.1,1
1.515915625463599e+18,6,1,300.9,1
1.515915625466742e+18,6,3,745.3100000000001,1
1.5159156254501683e+18,6,1,266.18,1
1.515915625501033e+18,6,3,2314.75,1
1.515915625501063e+18,6,2,1404.92,1
1.5159156254816686e+18,6,1,1215.25,1
1.5159156254988974e+18,6,1,324.05,1
1.515915625473177e+18,6,1,20.81,1
1.5159156254998387e+18,6,2,165.24,1
1.5159156254925855e+18,6,1,115.72,1
1.515915625501506e+18,6,1,13.87,1
1.5159156255015808e+18,6,4,1162.86,1
1.5159156255002304e+18,6,1,532.38,1
1.5159156255017482e+18,6,1,925.67,1
1.5159156255017564e+18,6,2,351.8,1
1.5159156254450217e+18,6,1,148.07999999999998,1
1.5159156255017958e+18,6,1,231.46,1
1.5159156254506547e+18,6,1,416.64,1
1.5159156254574802e+18,6,8,1240.5599999999995,1
1.5159156255018097e+18,6,1,300.9,1
1.515915625481016e+18,6,2,210.55,1
1.5159156254989156e+18,6,1,810.16,1
1.5159156254952146e+18,6,8,6599.32,1
1.5159156254982897e+18,6,11,1244.8199999999997,1
1.5159156255027768e+18,6,1,30.07,1
1.5159156254684114e+18,6,2,1734.44,1
1.5159156254489984e+18,6,3,2739.75,1
1.515915625502864e+18,6,1,231.46,1
1.5159156255028854e+18,6,2,94.86,1
1.5159156255031122e+18,6,2,897.64,1
1.515915625499934e+18,6,2,832.82,1
1.515915625503362e+18,6,2,254.58,1
1.515915625459257e+18,6,1,30.07,1
1.515915625452955e+18,6,6,1865.59,1
1.5159156254787653e+18,6,2,2818.07,1
1.5159156255036992e+18,6,2,354.12,1
1.515915625503636e+18,6,1,208.31,1
1.5159156254985943e+18,6,1,1388.87,1
1.5159156254532183e+18,6,1,138.87,1
1.5159156254997996e+18,6,3,520.77,1
1.5159156254602332e+18,6,1,463.17,1
1.515915625482457e+18,6,4,1096.62,1
1.5159156255011963e+18,6,1,208.31,1
1.5159156254711798e+18,6,1,25.44,1
1.5159156254684582e+18,6,2,978.14,1
1.5159156254984348e+18,6,4,202.42,1
1.515915625450807e+18,6,2,881.87,1
1.5159156254935708e+18,6,1,486.09,1
1.5159156254943347e+18,6,1,231.46,1
1.5159156254966316e+18,6,1,22.89,1
1.5159156254846912e+18,6,1,1212.94,1
1.5159156255038213e+18,6,1,856.23,1
1.5159156254744758e+18,6,1,60.16,1
1.515915625500211e+18,6,1,174.28,1
1.5159156255038308e+18,6,2,506.9,1
1.5159156254839616e+18,6,3,1768.19,1
1.5159156255037025e+18,6,1,208.31,1
1.51591562550385e+18,6,1,231.23,1
1.515915625503853e+18,6,1,115.72,1
1.5159156255002235e+18,6,2,1342.54,1
1.5159156254689774e+18,6,2,2384.18,1
1.515915625482138e+18,6,1,763.63,1
1.5159156254941166e+18,6,5,1662.96,1
1.5159156254547968e+18,6,1,43.96,1
1.5159156254811305e+18,6,1,1212.94,1
1.515915625503876e+18,6,1,131.69,1
1.5159156255038697e+18,6,5,532.15,1
1.515915625503877e+18,6,3,532.3399999999999,1
1.515915625441418e+18,6,2,29.1,1
1.5159156255038774e+18,6,4,3495.06,1
1.5159156255038758e+18,6,3,908.45,1
1.515915625463043e+18,6,1,296.23,1
1.5159156254988938e+18,6,3,693.6899999999999,1
1.5159156255038938e+18,6,1,462.94,1
1.515915625503884e+18,6,4,2395.74,1
1.5159156254989727e+18,6,15,7881.34,1
1.5159156255038958e+18,6,1,532.38,1
1.515915625502296e+18,6,1,189.77,1
1.5159156255039007e+18,6,4,924.92,1
1.5159156255016876e+18,6,1,701.37,1
1.5159156254429435e+18,6,1,447.89,1
1.515915625503911e+18,6,5,1939.46,1
1.5159156254994644e+18,6,3,261.5,1
1.5159156255038932e+18,6,1,418.96,1
1.515915625466938e+18,6,1,162.01,1
1.5159156254720617e+18,6,3,810.12,1
1.51591562550394e+18,6,6,3142.22,1
1.5159156255039424e+18,6,1,231.23,1
1.515915625483495e+18,6,2,2245.32,1
1.5159156255001838e+18,6,1,45.12,1
1.515915625457375e+18,6,1,405.05,1
1.51591562550395e+18,6,4,1863.33,1
1.515915625503961e+18,6,1,17.57,1
1.515915625503969e+18,6,1,300.9,1
1.515915625503959e+18,6,1,1387.01,1
1.5159156255001848e+18,6,1,104.14,1
1.5159156254438894e+18,6,1,763.63,1
1.5159156255039887e+18,6,2,705.9300000000001,1
1.5159156255039951e+18,6,1,254.61,1
1.5159156254804595e+18,6,1,69.42,1
1.51591562549823e+18,6,19,4942.31,1
1.5159156255041265e+18,6,1,347.2,1
1.5159156254982638e+18,6,13,2529.5199999999995,1
1.5159156255041354e+18,6,1,532.38,1
1.5159156255041336e+18,6,3,208.26,1
1.5159156255041423e+18,6,5,2020.49,1
1.515915625504136e+18,6,2,395.79,1
1.51591562544698e+18,6,2,40.67,1
1.515915625470553e+18,6,1,27.72,1
1.5159156254469522e+18,6,3,2326.32,1
1.5159156255041807e+18,6,4,314.72,1
1.5159156254774492e+18,6,1,27.75,1
1.515915625504176e+18,6,8,2320.4300000000003,1
1.5159156255041915e+18,6,1,56.0,1
1.51591562546239e+18,6,2,1296.25,1
1.5159156254621484e+18,6,2,1712.92,1
1.5159156254691113e+18,6,1,60.14,1
1.5159156255132997e+18,6,1,173.59,1
1.5159156255039882e+18,6,1,856.23,1
1.5159156255038351e+18,6,1,462.94,1
1.5159156254970575e+18,6,7,4286.17,1
1.5159156254958702e+18,6,1,270.81,1
1.5159156254687885e+18,6,2,1027.73,1
1.5159156255042122e+18,6,1,115.72,1
1.51591562550423e+18,6,6,2471.32,1
1.5159156255042785e+18,6,15,12982.749999999998,1
1.5159156255042404e+18,6,1,261.55,1
1.515915625503942e+18,6,1,277.75,1
1.5159156254430382e+18,6,1,115.72,1
1.515915625504274e+18,6,1,208.31,1
1.5159156254992013e+18,6,3,2251.95,1
1.5159156255042875e+18,6,8,3855.1,1
1.5159156254956992e+18,6,15,2511.65,1
1.5159156255042304e+18,6,1,69.19,1
1.5159156254830797e+18,6,1,249.98,1
1.5159156255040187e+18,6,1,134.20999999999998,1
1.5159156255015857e+18,6,1,347.2,1
1.5159156254419538e+18,6,2,48.56,1
1.5159156254450025e+18,6,1,217.34,1
1.515915625503875e+18,6,1,127.24,1
1.515915625504338e+18,6,5,2166.4700000000003,1
1.5159156254500982e+18,6,1,291.64,1
1.515915625448292e+18,6,1,418.96,1
1.5159156254498675e+18,6,1,37.01,1
1.5159156255043615e+18,6,5,1721.81,1
1.515915625504364e+18,6,2,254.59,1
1.5159156255114796e+18,6,18,6980.09,1
1.515915625455529e+18,6,1,347.2,1
1.5159156255043412e+18,6,1,511.09,1
1.5159156254868787e+18,6,3,589.75,1
1.5159156254948122e+18,6,1,62.48,1
1.5159156254984417e+18,6,3,2489.04,1
1.515915625498118e+18,6,1,20.81,1
1.5159156254584392e+18,6,3,358.44,1
1.5159156254421814e+18,6,1,9.24,1
1.515915625504038e+18,6,1,162.01,1
1.51591562550413e+18,6,1,7.38,1
1.5159156254569777e+18,6,1,50.9,1
1.515915625472156e+18,6,1,36.96,1
1.51591562550448e+18,6,1,268.26,1
1.5159156255044895e+18,6,2,481.44,1
1.515915625504202e+18,6,1,14.1,1
1.515915625452496e+18,6,1,277.75,1
1.5159156254561477e+18,6,1,29.61,1
1.515915625501094e+18,6,1,127.27,1
1.5159156254427889e+18,6,1,203.68,1
1.5159156255045563e+18,6,4,924.92,1
1.515915625504579e+18,6,2,1064.76,1
1.5159156254990556e+18,6,1,71.68,1
1.5159156255007342e+18,6,1,81.0,1
1.515915625504631e+18,6,2,1215.7199999999998,1
1.5159156255046477e+18,6,2,573.78,1
1.5159156254797844e+18,6,1,196.27,1
1.5159156255046618e+18,6,1,532.38,1
1.5159156255046843e+18,6,2,319.17,1
1.5159156254678272e+18,6,7,6525.77,1
1.515915625449217e+18,6,4,2777.6,1
1.5159156254975846e+18,6,2,971.72,1
1.515915625504711e+18,6,1,261.55,1
1.5159156255041306e+18,6,3,138.81,1
1.5159156255047252e+18,6,1,925.67,1
1.5159156255043064e+18,6,2,824.02,1
1.515915625504764e+18,6,5,379.03,1
1.5159156254982085e+18,6,17,5873.2,1
1.515915625496724e+18,6,1,856.23,1
1.5159156254968896e+18,6,1,212.27,1
1.5159156255048474e+18,6,3,484.81,1
1.5159156254990446e+18,6,1,270.58,1
1.5159156254828815e+18,6,1,62.43,1
1.5159156255048722e+18,6,2,763.84,1
1.515915625442379e+18,6,1,55.53,1
1.5159156255039585e+18,6,1,185.16,1
1.5159156255046886e+18,6,5,2256.83,1
1.5159156254569306e+18,6,1,254.58,1
1.515915625504884e+18,6,1,173.59,1
1.515915625479167e+18,6,2,123.34,1
1.5159156254807478e+18,6,1,20.81,1
1.5159156255048755e+18,6,1,208.31,1
1.515915625504578e+18,6,2,452.24,1
1.5159156255049316e+18,6,1,532.35,1
1.5159156254837445e+18,6,3,2606.36,1
1.515915625504946e+18,6,2,763.61,1
1.5159156255049544e+18,6,3,736.04,1
1.515915625504961e+18,6,3,1085.31,1
1.515915625471583e+18,6,1,960.57,1
1.5159156255049715e+18,6,1,69.5,1
1.5159156255049805e+18,6,1,41.41,1
1.5159156255049876e+18,6,1,532.38,1
1.515915625477219e+18,6,11,2476.57,1
1.5159156255050022e+18,6,2,651.09,1
1.5159156255050004e+18,6,1,277.75,1
1.5159156255050125e+18,6,1,416.64,1
1.5159156254722404e+18,6,3,1030.02,1
1.515915625469309e+18,6,3,2638.83,1
1.5159156255060774e+18,6,6,1051.93,1
1.515915625504801e+18,6,4,1189.72,1
1.5159156255050537e+18,6,2,81.9,1
1.5159156254430415e+18,6,1,747.64,1
1.5159156255050542e+18,6,1,231.46,1
1.5159156255050586e+18,6,1,133.08,1
1.515915625450601e+18,6,1,127.27,1
1.5159156254687094e+18,6,1,300.9,1
1.5159156254667558e+18,6,1,344.86,1
1.5159156255050954e+18,6,1,300.9,1
1.5159156255051072e+18,6,1,164.1,1
1.5159156254983398e+18,6,12,1672.17,1
1.5159156255048512e+18,6,1,17.09,1
1.5159156254442903e+18,6,1,81.0,1
1.515915625505166e+18,6,2,789.3100000000001,1
1.5159156255051692e+18,6,2,1851.34,1
1.5159156255051732e+18,6,2,562.4300000000001,1
1.5159156255051722e+18,6,3,817.06,1
1.5159156254454405e+18,6,1,64.77,1
1.5159156255051807e+18,6,4,1273.02,1
1.5159156255045624e+18,6,2,867.99,1
1.5159156255051835e+18,6,1,127.29,1
1.5159156255051817e+18,6,2,1203.2,1
1.5159156254466908e+18,6,1,39.33,1
1.515915625505194e+18,6,4,499.9,1
1.5159156254633267e+18,6,2,1712.92,1
1.515915625444533e+18,6,1,185.16,1
1.5159156255052142e+18,6,6,5127.09,1
1.515915625499913e+18,6,1,1180.28,1
1.5159156255021386e+18,6,1,46.27,1
1.515915625505224e+18,6,2,1793.9299999999998,1
1.5159156254987546e+18,6,2,1134.21,1
1.515915625505255e+18,6,1,615.69,1
1.5159156255052447e+18,6,1,925.67,1
1.515915625499452e+18,6,1,462.94,1
1.5159156254997427e+18,6,2,313.11,1
1.5159156255052524e+18,6,1,138.87,1
1.5159156255052703e+18,6,2,1066.34,1
1.515915625505276e+18,6,1,208.31,1
1.5159156255052116e+18,6,1,1752.1999999999998,1
1.5159156255052877e+18,6,5,548.39,1
1.5159156255051968e+18,6,1,555.53,1
1.515915625457041e+18,6,1,115.72,1
1.515915625505295e+18,6,2,439.77,1
1.515915625505299e+18,6,1,32.38,1
1.5159156255053066e+18,6,1,115.72,1
1.515915625444898e+18,6,2,1388.84,1
1.51591562550532e+18,6,2,971.94,1
1.5159156254460147e+18,6,2,1851.8,1
1.515915625444442e+18,6,4,1342.51,1
1.5159156255053356e+18,6,1,856.23,1
1.5159156255053486e+18,6,1,242.8,1
1.5159156254850885e+18,6,1,1020.0,1
1.51591562550536e+18,6,1,347.2,1
1.515915625486295e+18,6,1,112.48,1
1.515915625505369e+18,6,1,138.87,1
1.5159156255053204e+18,6,1,462.94,1
1.5159156255053862e+18,6,3,497.39,1
1.5159156255040591e+18,6,1,601.8,1
1.515915625505395e+18,6,4,924.92,1
1.5159156255137224e+18,6,11,2806.4,1
1.5159156254749215e+18,6,3,93.23,1
1.515915625475593e+18,6,3,418.63,1
1.5159156254436442e+18,6,2,871.25,1
1.5159156254829924e+18,6,1,16.88,1
1.5159156254451057e+18,6,3,284.65,1
1.5159156254839603e+18,6,7,3356.3,1
1.51591562548464e+18,6,125,24772.529999999995,3
1.5159156254752865e+18,6,1,740.46,1
1.5159156254497746e+18,6,6,737.13,1
1.5159156254423818e+18,6,15,10267.95,1
1.5159156254846536e+18,6,190,34515.71999999999,3
1.51591562544555e+18,6,8,5218.27,1
1.5159156254500493e+18,6,2,19.57,1
1.5159156254409574e+18,6,7,2330.7,1
1.5159156254424166e+18,6,1,48.57,1
1.5159156254436623e+18,6,4,98.96,1
1.5159156254468037e+18,6,7,673.15,1
